"x"
"1"	8.96661776337938
"2"	7.4534136395006
"3"	6.15283401256415
"4"	4.91777206967612
"5"	5.97585246005036
"6"	6.89534435579413
"7"	4.95101506189962
"8"	6.34389792782596
"9"	7.0044931580164
"10"	3.47926115530313
"11"	0.549828735315992
"12"	1.37272945278942
"13"	8.6808303260057
"14"	6.01914228865539
"15"	7.48542960829479
"16"	7.12192648586018
"17"	7.47155567698708
"18"	6.979178161552
"19"	7.88132275614146
"20"	6.84164576400036
"21"	3.12152987278783
"22"	1.55720809948278
"23"	3.1526292455181
"24"	0.934873742835856
"25"	9.15102581007496
"26"	7.5345747564281
"27"	7.43454917363056
"28"	8.83276731863356
"29"	7.11265461908492
"30"	4.08292815967272
"31"	5.80580688181011
"32"	6.34921754581706
"33"	7.23330560924437
"34"	3.3875150313023
"35"	3.52948212679075
"36"	0.0235787741670095
"37"	8.69552261320995
"38"	8.0127680006034
"39"	6.78652578008156
"40"	6.40829893044891
"41"	8.74024963800802
"42"	5.61774619176494
"43"	5.10163845659917
"44"	4.63536499410988
"45"	6.29318403086881
"46"	1.13881278538813
"47"	2.07741013220275
"48"	0.591715082784267
"49"	7.75782619653372
"50"	7.50313072842281
"51"	6.68204330710677
"52"	8.25999558226559
"53"	9.70435364057832
"54"	5.80208914814
"55"	1.56145844787193
"56"	6.91095847432032
"57"	4.38692756553655
"58"	6.9896870899433
"59"	2.96025297288443
"60"	4.41016576998091
"61"	8.72263176207846
"62"	8.16408214473824
"63"	6.36052492878445
"64"	8.00280265357535
"65"	7.91136732871825
"66"	6.24700615882475
"67"	3.89561382319796
"68"	2.84693641062825
"69"	8.8986581884263
"70"	9.09052556241371
"71"	6.68057321957332
"72"	6.43985782450235
"73"	7.90807571349949
"74"	3.31098042298923
"75"	6.14825045207957
"76"	8.34678217627172
"77"	5.47962123594622
"78"	5.22186826794559
"79"	4.37101364100951
"80"	5.40106022486045
"81"	8.66596941583458
"82"	8.61330882931048
"83"	5.72806392011951
"84"	2.36329133579684
"85"	6.30042194092827
"86"	7.08086935753523
"87"	6.61348618740546
"88"	6.07821033357217
"89"	4.91921025396067
"90"	3.32347743014091
"91"	6.01511026192182
"92"	3.90416368123557
"93"	7.70712522888305
"94"	8.75229679165671
"95"	7.16675423931216
"96"	1.54788631478385
"97"	6.00785988149181
"98"	5.80728476821192
"99"	3.90756361101429
"100"	2.76273963053329
"101"	2.41153712094807
"102"	5.13722551411642
"103"	6.75967235970722
"104"	8.02371906587661
"105"	7.42215057511328
"106"	9.4088358313001
"107"	6.29034506796793
"108"	5.35867898222377
"109"	5.6349889135255
"110"	4.38971175166297
"111"	3.94926829268293
"112"	2.7430007390983
"113"	1.04505543237251
"114"	4.96691796008869
"115"	7.34475979305248
"116"	8.70920916481892
"117"	7.33725055432372
"118"	9.77333333333333
"119"	4.71243163340724
"120"	6.15806356245381
"121"	6.48466264768698
"122"	6.80057149470273
"123"	6.57250765394691
"124"	2.58365600900588
"125"	2.5218394722722
"126"	3.88368378415344
"127"	6.16244021504698
"128"	9.80550663342066
"129"	8.24855348294038
"130"	8.28206146303486
"131"	6.91485549558649
"132"	5.54735283906196
"133"	6.04239143520756
"134"	6.39469430992243
"135"	3.57168049723363
"136"	0.781210763942826
"137"	4.60943591942251
"138"	5.03440382894275
"139"	5.34157724627877
"140"	9.36726462413584
"141"	8.4180349255197
"142"	8.60168929295812
"143"	6.54357607115423
"144"	0.439541239298184
