"x"	"y"
4.92515265640426	1.87488416782321
4.91528026618889	1.87488416782321
4.89059929065048	1.8893685278104
4.83630114446598	1.91350912778905
4.83136494935829	1.91833724778478
4.79681158360452	1.95213408775488
4.77706680317379	1.95696220775061
4.76719441295843	1.92316536778051
4.76719441295843	1.87971228781894
4.76225821785074	1.82177484787018
4.75732202274306	1.79763424789153
4.75238582763538	1.78797800790008
4.73264104720465	1.79763424789153
4.70796007166624	1.82660296786591
4.69808768145088	1.89419664780613
4.68821529123551	1.98593092772499
4.6635343156971	2.03904024767802
4.61910855972796	2.04869648766948
4.5796189988665	2.03421212768229
4.55987421843578	1.98110280772926
4.55000182822041	1.90385288779759
4.55000182822041	1.83143108786164
4.55987421843578	1.76866552791716
4.55987421843578	1.70589996797267
4.56481041354346	1.628650048041
4.56481041354346	1.57554072808797
4.56481041354346	1.51277516814348
4.54012943800505	1.450009608199
4.525320852682	1.38724404825451
4.50557607225127	1.33413472830148
4.49076748692822	1.28102540834846
4.4710227064975	1.23274420839116
4.4414055358514	1.17963488843813
4.39697977988226	1.13135368848084
4.34761782880544	1.07341624853208
4.33280924348239	1.05893188854489
4.30812826794398	1.0106506885876
4.27357490219021	0.957541368634569
4.26370251197484	0.962369488630298
4.24395773154412	0.92857264866019
4.26863870708253	0.894775808690082
4.31306446305167	0.832010248745597
4.32293685326703	0.77890092879257
4.32293685326703	0.716135368848084
4.30812826794398	0.663026048895057
4.28344729240557	0.580948008967653
4.28838348751325	0.527838689014626
4.26370251197484	0.445760649087221
4.2488939266518	0.392651329134195
4.23902153643643	0.339542009181168
4.2192767560057	0.281604569232412
4.19459578046729	0.228495249279385
4.18472339025193	0.204354649300737
4.1649786098212	0.14641720935198
4.14523382939047	0.107792249386143
4.13536143917511	0.0981360093946836
4.08599948809829	0.0981360093946836
4.07119090277524	0.107792249386143
4.0267651468061	0.170557809330629
3.99714797616001	0.242979609266574
3.98233939083696	0.325057649193979
3.98233939083696	0.416791929112843
3.96259461040623	0.498869969040248
3.9428498299755	0.590604248959112
3.91816885443709	0.667854168890787
3.888551683791	0.720963488843814
3.83425353760649	0.764416568805381
3.7503382207759	0.817525888758407
3.69110387948371	0.856150848724245
3.62693334308384	0.894775808690082
3.66148670883762	0.860978968719974
3.7207210501298	0.822354008754137
3.77501919631431	0.798213408775489
3.81944495228345	0.76924468880111
3.888551683791	0.730619728835273
3.90336026911404	0.716135368848084
3.92310504954477	0.658197928899328
3.92804124465246	0.590604248959112
3.93297743976014	0.513354329027437
3.91816885443709	0.450588769082951
3.89842407400636	0.387823209138465
3.8589345131449	0.329885769189709
3.84412592782186	0.30574516921106
3.82438114739113	0.281604569232412
3.79970017185272	0.242979609266574
3.78489158652967	0.185042169317818
3.76514680609894	0.15607344934344
3.75527441588358	0.185042169317818
3.74046583056053	0.199526529305007
3.67135909905298	0.214010889292196
3.63186953819152	0.291260809223871
3.63186953819152	0.411963809117113
3.62693334308384	0.503698089035977
3.62693334308384	0.61474484893776
3.54795422136093	0.643713568912138
3.54301802625325	0.696822888865165
3.52327324582252	0.634057328920679
3.46403890453033	0.595432368954842
3.39986836813046	0.551979288993275
3.33569783173059	0.518182449023167
3.24684631979231	0.484385609053059
3.19254817360781	0.46990124906587
3.10369666166953	0.46024500907441
2.99016417419284	0.46024500907441
2.87663168671615	0.455416889078681
2.72854583348569	0.46990124906587
2.64463051665509	0.479557489057329
2.55577900471681	0.513354329027437
2.46199129767085	0.542323049001815
2.39782076127098	0.571291768976193
2.33365022487111	0.600260488950571
2.32377783465575	0.663026048895057
2.31390544444038	0.745104088822462
2.3089692493327	0.865807088715704
2.31884163954806	0.952713248638839
2.35339500530184	1.02996316857051
2.37807598084025	1.10721308850219
2.38301217594793	1.19894736842105
2.3632673955172	1.11686932849365
2.34352261508648	1.02513504857478
2.32377783465575	0.899603928685812
2.31884163954806	0.793385288779759
2.31390544444038	0.677510408882247
2.31390544444038	0.585776128963382
2.28922446890197	0.494041849044518
2.23492632271747	0.373338849151276
2.19050056674833	0.291260809223871
2.15101100588687	0.228495249279385
2.11152144502541	0.14641720935198
2.07696807927164	0.0933078893989539
2.0325423233025	0.0836516494074945
1.98318037222568	0.0884797694032242
1.93875461625654	0.122276609373332
1.90420125050276	0.165729689334899
1.87458407985667	0.228495249279385
1.84990310431826	0.354026369168357
1.85977549453362	0.489213729048788
1.87952027496435	0.62922920892495
1.84990310431826	0.696822888865165
1.82028593367216	0.754760328813922
1.73143442173388	0.832010248745597
1.69194486087243	0.93822888865165
1.66232769022633	1.03479128856624
1.65739149511865	1.17963488843813
1.64258290979561	1.03479128856624
1.69194486087243	0.943057008647379
1.7561153972723	0.822354008754137
1.80547734834912	0.720963488843814
1.82522212877985	0.643713568912138
1.83509451899521	0.537494929006085
1.84496690921057	0.421620049108573
1.84990310431826	0.31540140920252
1.85977549453362	0.238151489270845
1.85977549453362	0.189870289313548
1.78573256791839	0.223667129283656
1.70675344619547	0.238151489270845
1.67713627554938	0.291260809223871
1.67713627554938	0.450588769082951
1.66232769022633	0.576119888971923
1.66232769022633	0.648541688907868
1.60309334893415	0.711307248852354
1.49943325167282	0.812697768762678
1.40564554462686	0.894775808690082
1.28224066693481	0.991338208604676
1.20326154521189	1.07824436852781
1.09960144795056	1.15549428845949
1.0354309115507	1.2230879683997
0.991005155581557	1.26654104836127
0.872536472997185	1.28102540834846
0.877472668104867	1.34861908828867
0.90708983875096	1.41138464823316
1.00087754579692	1.46932208818192
1.0897290577352	1.5320876481264
1.14896339902739	1.60450944806235
1.16870817945812	1.63830628803245
1.01074993601229	1.47897832817338
0.956451789827782	1.41138464823316
0.852791692566456	1.41138464823316
0.729386814874401	1.41138464823316
0.709642034443673	1.36793156827159
0.744195400197448	1.36310344827586
0.808365936597316	1.36310344827586
0.86266408278182	1.36310344827586
0.916962228966324	1.30516600832711
0.833046912135727	1.29068164833992
0.754067790412812	1.29068164833992
0.719514424659037	1.30516600832711
0.714578229551355	1.32930660830575
0.689897254012944	1.37758780826305
0.625726717613076	1.39690028824597
0.581300961643936	1.34379096829294
0.561556181213207	1.29550976833565
0.467768474167246	1.29068164833992
0.349299791582873	1.30516600832711
0.280193060075323	1.33413472830148
0.25057588942923	1.38241592825878
0.225894913890819	1.42104088822462
0.20615013346009	1.42586900822035
0.191341548137043	1.47897832817338
0.191341548137043	1.53691576812213
0.230831108998501	1.58519696807943
0.31968262093678	1.63347816803672
0.413470327982742	1.67693124799829
0.457896083951881	1.69624372798121
0.452959888844199	1.60450944806235
0.502321839921021	1.5803688480837
0.497385644813339	1.53691576812213
0.448023693736517	1.51760328813921
0.403597937767377	1.52243140813494
0.349299791582873	1.52243140813494
0.344363596475191	1.54174388811786
0.349299791582873	1.56588448809651
0.373980767121284	1.60450944806235
0.393725547552013	1.5803688480837
0.418406523090424	1.64796252802391
0.452959888844199	1.69624372798121
0.546747595890161	1.74452492793851
0.620790522505393	1.77832176790862
0.689897254012944	1.82660296786591
0.680024863797579	1.92316536778051
0.729386814874401	1.98110280772926
0.773812570843541	2.04386836767375
0.798493546381952	2.12111828760542
0.833046912135727	2.19354008754137
0.877472668104867	2.25147752749013
0.941643204504735	2.30941496743888
1.01074993601229	2.31907120743034
1.11934622838129	2.31907120743034
1.21313393542726	2.31907120743034
1.26249588650408	2.30941496743888
1.30198544736553	2.26596188747731
1.30692164247322	2.21768068752002
1.32173022779626	2.17422760755845
1.37109217887308	2.16457136756699
1.29704925225785	2.13560264759261
1.25262349628871	2.09214956763105
1.18845295988884	2.04386836767375
1.16377198435043	2.01489964769937
1.12428242348898	2.03421212768229
1.06998427730447	2.07283708764813
1.08479286262752	2.13560264759261
1.11934622838129	2.16457136756699
1.13909100881202	2.16457136756699
1.18351676478116	2.15491512757553
1.21807013053494	2.13077452759688
1.26743208161176	2.13077452759688
1.28717686204249	2.16939948756272
1.28717686204249	2.25630564748586
1.27236827671944	2.29493060745169
1.16377198435043	2.30941496743888
1.0058137409046	2.31424308743461
0.90708983875096	2.31424308743461
0.86266408278182	2.22733692751148
0.847855497458774	2.14525888758407
0.818238326812681	2.09214956763105
0.773812570843541	2.03904024767802
0.734323009982084	2.0197277676951
0.650407693151486	2.01489964769937
0.596109546966982	2.03421212768229
0.566492376320889	2.08249332763959
0.531939010567114	2.18388384754991
0.531939010567114	2.27561812746877
0.596109546966982	2.33838368741326
0.655343888259169	2.3770086473791
0.808365936597316	2.38183676737483
0.867600277889502	2.38183676737483
0.90708983875096	2.36252428739191
0.941643204504735	2.30458684744315
0.926834619181689	2.37218052738337
0.813302131704998	2.36252428739191
0.650407693151486	2.36735240738764
0.52206662035175	2.38183676737483
0.527002815459432	2.43011796733212
0.630662912720758	2.54116472723391
0.699769644228308	2.5894459271912
0.759003985520494	2.62324276716131
0.852791692566456	2.67635208711434
0.946579399612417	2.71014892708445
1.01074993601229	2.71014892708445
1.05023949687374	2.74877388705028
1.10947383816593	2.7680863670332
1.19832535010421	2.78257072702039
1.3118578375809	2.79222696701185
1.45500749570368	2.79705508700758
1.52411422721123	2.77291448702893
1.59815715382647	2.71497704708018
1.6722000804417	2.65703960713142
1.73637061684157	2.61841464716558
1.83015832388753	2.54116472723391
1.87458407985667	2.48322728728515
1.94369081136422	2.41563360734493
1.87952027496435	2.46874292729796
1.85977549453362	2.5073678872638
1.84003071410289	2.56530532721256
1.82522212877985	2.61841464716558
1.84990310431826	2.6377271271485
1.91407364071813	2.64738336713996
1.99305276244104	2.66186772712715
2.06709568905627	2.65221148713569
2.12633003034846	2.67152396711861
2.19543676185601	2.6860083271058
2.33365022487111	2.6860083271058
2.41756554170171	2.69566456709726
2.51135324874767	2.69566456709726
2.56071519982449	2.73428952706309
2.64956671176277	2.73911764705882
2.69892866283959	2.7680863670332
2.76803539434714	2.76325824703747
2.87663168671615	2.77774260702466
2.94080222311602	2.79222696701185
3.03458993016198	2.79222696701185
3.07901568613112	2.78739884701612
3.13825002742331	2.77291448702893
3.22710153936159	2.74394576705455
3.24191012468463	2.73911764705882
3.30114446597682	2.72463328707164
3.35050641705364	2.70532080708872
3.40974075834583	2.6860083271058
3.43935792899192	2.68118020711007
3.48871988006874	2.68118020711007
3.5282094409302	2.68118020711007
3.56769900179166	2.67152396711861
3.62693334308384	2.64738336713996
3.64667812351457	2.64738336713996
3.6664229039453	2.63289900715277
3.68616768437603	2.61358652716985
3.74046583056053	2.58461780719547
3.76021061099126	2.58461780719547
3.78982778163735	2.56047720721683
3.81944495228345	2.53633660723818
3.8589345131449	2.51702412725526
3.89842407400636	2.48805540728088
3.93791363486782	2.47839916728942
3.96753080551391	2.47357104729369
4.01689275659073	2.44460232731931
4.07119090277524	2.41563360734493
4.10080807342133	2.40114924735775
4.15017002449815	2.38666488737056
4.22421295111339	2.35769616739618
4.26863870708253	2.30458684744315
4.35749021902081	2.27079000747304
4.40191597498994	2.22250880751575
4.43153314563604	2.17422760755845
4.48089509671286	2.12111828760542
4.525320852682	2.08249332763959
4.55987421843578	2.03421212768229
4.59936377929723	1.99075904772072
4.62898094994333	1.94730596775916
